OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,Location,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
11040955,4/25/2011,1:30,4/25/2011,12:00:00,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAMRES,Z1,Zeta Tau Alpha Sorority   338   Z1 - 189 Fifth Street NW,Zeta Tau Alpha Sorority   338   Z1,189,NULL,Fifth Street NW,NULL,NULL,1
11040956,4/28/2011,11:50,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z2,"North Avenue, NW @ Tech Parkway, NW","North Avenue, NW @ Tech Parkway, NW",NULL,NULL,NULL,NULL,NULL,1
11040957,4/28/2011,15:35,4/28/2011,16:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,"Familly Apartments - 251 Tenth Street NW, A 327",Familly Apartments,251,NULL,Tenth Street NW,NULL,NULL,1
11040958,4/22/2011,1:30,4/22/2011,9:00:00,2204,Burglary – No Forced Entry – Residence,Inactive,NULL,ONCAMRES,Z4,"Woodruff Residence Hall   116   Z4 - 870 Curran Street NW, North Building",Woodruff Residence Hall   116   Z4,870,NULL,Curran Street NW,NULL,NULL,1
11040959,4/29/2011,0:51,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,Fourteenth Street @ Center Street  Z1,Fourteenth Street @ Center Street  Z1,NULL,NULL,NULL,NULL,NULL,1
11040960,4/29/2011,14:16,4/29/2011,14:20:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,"Palmer House - 430 Techwood Drive, NW",Palmer House,430,NULL,"Techwood Drive, NW",NULL,NULL,1
11040961,4/29/2011,2:30,4/29/2011,3:10:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Towers Residence Hall   15   Z2 - 112 Bobby Dodd Way NW, 3rd floor north bathroom",Towers Residence Hall   15   Z2,112,NULL,Bobby Dodd Way NW,NULL,NULL,1
11040962,4/26/2011,9:30,4/29/2011,8:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,"Crecine Residence Hall - 900 Hemphill Avenue, NW",Crecine Residence Hall,900,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11040963,4/29/2011,8:39,NULL,NULL,2902,Damage to Property – Private,Inactive,NULL,ONCAM,Z3,"Bunger-Henry Building - 778 Atlantic Drive, NW, Loading Dock",Bunger-Henry Building,778,NULL,"Atlantic Drive, NW",NULL,NULL,1
11040964,4/29/2011,11:18,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Center for Assist Tech. & Environ. Access 128 Z1 - 490 Tenth Street, NW",Center for Assist Tech. & Environ. Access 128 Z1,490,NULL,"Tenth Street, NW",NULL,NULL,1
11040965,4/28/2011,21:30,4/29/2011,1:00:00,2317,Larceny – Bicycle,Inactive,NULL,ONCAM,Z2,"Library - 704 Cherry Street, NW",Library,704,NULL,"Cherry Street, NW",NULL,NULL,1
11040966,4/29/2011,NULL,NULL,NULL,7399,Miscellaneous Offenses,Inactive,NULL,ONCAM,Z2,"Technology Square Building - 85 5th Street, NW, Room 539",Technology Square Building,85,NULL,"5th Street, NW",NULL,NULL,1
11040967,4/28/2011,23:30,4/29/2011,12:30:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z4,"Curran Street Parking Deck - 875 Curran Street, NW, Lower Level",Curran Street Parking Deck,875,NULL,"Curran Street, NW",NULL,NULL,1
11040968,4/29/2011,13:45,4/29/2011,13:45:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Techwood Drive, NW  Z2","North Avenue, NW @ Techwood Drive, NW  Z2",NULL,NULL,NULL,NULL,NULL,1
11040969,4/29/2011,14:00,4/29/2011,14:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Miscellaneous Campus Location,Miscellaneous Campus Location,NULL,NULL,NULL,NULL,NULL,1
11040970,4/29/2011,17:52,NULL,NULL,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z1,"Research Administration   155   Z1 - 505 Tenth Street, NW",Research Administration   155   Z1,505,NULL,"Tenth Street, NW",NULL,NULL,1
11040971,4/28/2011,3:00,4/29/2011,18:29:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z1,"Ford Motor Company Env. Science & Tech. - 311 Ferst Drive, NW",Ford Motor Company Env. Science & Tech.,311,NULL,"Ferst Drive, NW",NULL,NULL,1
11040972,4/29/2011,19:00,4/29/2011,22:15:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,PUB,Z4,"Tech Parkway, NW @ State Street, NW","Tech Parkway, NW @ State Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040973,4/29/2011,19:00,4/29/2011,22:15:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z4,"Tech Parkway, NW @ State Street, NW",NULL,NULL,NULL,NULL,NULL,NULL,1
11040974,4/29/2011,23:05,NULL,NULL,5707,Criminal Trespass,Inactive,NULL,NONCAM,Z3,"Alpha Tau Omega Fraternity - 205 Fourth Street, NW",Alpha Tau Omega Fraternity,205,NULL,"Fourth Street, NW",NULL,NULL,1
11040975,4/30/2011,2:55,4/30/2011,3:30:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,"Ponce De Leon Avenue, NW @ West Peachtree Street, NW - ponce/spring","Ponce De Leon Avenue, NW @ West Peachtree Street, NW",NULL,NULL,NULL,NULL,NULL,1
11040976,4/30/2011,11:50,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z3,"Sixth Street, NW @ Ferst Drive, NW","Sixth Street, NW @ Ferst Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11040977,4/30/2011,0:30,4/30/2011,16:15:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,PUB,Z4,"500 Block Turner Place, NW","500 Block Turner Place, NW",NULL,NULL,NULL,NULL,NULL,1
11040978,4/29/2011,13:00,4/29/2011,14:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Klaus Advanced Computing Building   153   Z3 - 266 Ferst Drive, NW",Klaus Advanced Computing Building   153   Z3,266,NULL,"Ferst Drive, NW",NULL,NULL,1
11040979,4/30/2011,19:30,4/30/2011,19:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Alumni/Faculty House   3   Z2 - 190 North Avenue, NW",Alumni/Faculty House   3   Z2,190,NULL,"North Avenue, NW",NULL,NULL,1
11050980,5/1/2011,1:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,Miscellaneous Campus Location,Miscellaneous Campus Location,NULL,NULL,NULL,NULL,NULL,1
11050981,4/28/2011,22:30,4/29/2011,0:00:00,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,Z2,"Ray's Pizza Restaurant - 26 Fifth Street, NW",Ray's Pizza Restaurant,26,NULL,"Fifth Street, NW",NULL,NULL,1
11050983,5/2/2011,9:50,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,NULL,"100 Block North Avenue, NW","100 Block North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
11050984,5/2/2011,10:35,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Couch Building   115   Z4 - 840 McMillan Street NW, Couch parking lot",Couch Building   115   Z4,840,NULL,McMillan Street NW,NULL,NULL,1
11050985,5/2/2011,11:32,5/2/2011,12:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,College of Architecture - 245 Fourth Street NW,College of Architecture,245,NULL,Fourth Street NW,NULL,NULL,1
11050987,5/2/2011,13:25,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Molecular Science Building    Z1 - 901 Atlantic Drive, NW, Room 1226",Molecular Science Building    Z1,901,NULL,"Atlantic Drive, NW",NULL,NULL,1
11050988,5/2/2011,16:37,5/2/2011,17:18:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Bunger-Henry Building - 768 Atlantic Drive NW,Bunger-Henry Building,768,NULL,Atlantic Drive NW,NULL,NULL,1
11050989,5/1/2011,0:30,5/1/2011,12:30:00,2902,Damage to Property – Private,Inactive,NULL,PUB,NULL,"500 Block Eighth Street, NW","500 Block Eighth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11050990,5/2/2011,22:20,5/2/2011,22:50:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Ford Environmental Science and Technology - 311 Ferst Drive, NW",Ford Environmental Science and Technology,311,NULL,"Ferst Drive, NW",NULL,NULL,1
11050991,5/2/2011,21:00,5/3/2011,0:20:00,2305,Larceny – Articles from Vehicle,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,"Klaus Parking Deck  153  Z3 - 266 Ferst Drive, NW",Klaus Parking Deck  153  Z3,266,NULL,"Ferst Drive, NW",NULL,NULL,1
11050992,5/3/2011,0:10,5/3/2011,0:15:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"Student Center - 351 Ferst Drive, NW",Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
11050993,5/2/2011,16:00,5/3/2011,7:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z2,"College of Management 172 Z2 - 800 West Peachtree Street, Loading Dock",College of Management 172 Z2,800,NULL,West Peachtree Street,NULL,NULL,1
11050994,5/2/2011,12:00,NULL,NULL,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments, South Building - 120 North Avenue, NW, Room 108","North Avenue Apartments, South Building",120,NULL,"North Avenue, NW",NULL,NULL,1
11050995,5/3/2011,13:18,NULL,NULL,2804,Possession of Stolen Property,Closed/Cleared,Prosecution Declined,PUB,Z2,"North Avenue, NW @ Luckie Street, NW","North Avenue, NW @ Luckie Street, NW",NULL,NULL,NULL,NULL,NULL,1
11050996,5/3/2011,7:00,5/3/2011,7:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,NULL,"West Marrietta Street, NW","West Marrietta Street, NW",NULL,NULL,NULL,NULL,NULL,1
11050997,5/3/2011,14:30,5/3/2011,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"Callaway Plaza - 150 Bobby Dodd Way, NW",Callaway Plaza,150,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
11050998,5/3/2011,17:56,NULL,NULL,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,"Klaus Advanced Computing Building - 266 Ferst Drive NW, Third floor",Klaus Advanced Computing Building,266,NULL,Ferst Drive NW,NULL,NULL,1
11050999,5/4/2011,1:00,5/4/2011,1:22:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,"Centennial Olympic Park Drive, NW @ Parker Street, NW","Centennial Olympic Park Drive, NW @ Parker Street, NW",NULL,NULL,NULL,NULL,NULL,1
11051000,5/4/2011,3:00,5/4/2011,3:40:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z3,Ferst Drive @ State Drive,Ferst Drive @ State Drive,NULL,NULL,NULL,NULL,NULL,1
11051001,5/4/2011,3:28,5/4/2011,4:55:00,2203,Burglary  – Forced Entry – NonResidence,Inactive,NULL,ONCAM,Z1,"Institute of Paper Science II - 575 Fourteeth Street, NW",Institute of Paper Science II,575,NULL,"Fourteeth Street, NW",NULL,NULL,1
11051002,5/3/2011,7:00,5/4/2011,7:00:00,5707,Criminal Trespass,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments East Building - 120 North Avenue, NW, Room 1209",North Avenue Apartments East Building,120,NULL,"North Avenue, NW",NULL,NULL,1
11051003,4/29/2011,16:00,5/2/2011,7:00:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z1,"Alexander Memorial Coliseum   965   Z1 - 965 Fowler Street, NW",Alexander Memorial Coliseum   965   Z1,965,NULL,"Fowler Street, NW",NULL,NULL,1
11051004,5/4/2011,13:50,5/4/2011,13:50:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Tenth Street, NW @ Northside Drive, NW  Z4","Tenth Street, NW @ Northside Drive, NW  Z4",NULL,NULL,NULL,NULL,NULL,1
11051005,5/3/2011,13:30,5/4/2011,9:30:00,2902,Damage to Property – Private,Further Investigation,NULL,ONCAMRES,Z4,"Undergraduate Living Center - 580 Turner Place, NW",Undergraduate Living Center,580,NULL,"Turner Place, NW",NULL,NULL,1
11051006,4/21/2011,2:00,NULL,NULL,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Georgia Tech Parking and Transportation - 828 West Peachtree Street, NW",Georgia Tech Parking and Transportation,828,NULL,"West Peachtree Street, NW",NULL,NULL,1
11051007,5/4/2011,20:40,5/4/2011,21:30:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Caldwell Residence Hall   109   Z4 - 521 Turner Place NW,Caldwell Residence Hall   109   Z4,521,NULL,Turner Place NW,NULL,NULL,1
11051008,5/5/2011,0:48,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,"Kroger - 725 Ponce de Leon Avenue, NW",Kroger,725,NULL,"Ponce de Leon Avenue, NW",NULL,NULL,1
11051009,5/5/2011,3:34,5/5/2011,4:15:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,"Northside Drive, NW @ Tenth Street, NW","Northside Drive, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11051009,5/5/2011,3:34,5/5/2011,4:15:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,"Northside Drive, NW @ Tenth Street, NW","Northside Drive, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11051010,5/4/2011,17:00,5/5/2011,7:00:00,5707,Criminal Trespass,Further Investigation,NULL,ONCAMRES,Z4,"Eighth Street Apartments   130   Z4 - 555 Eighth Street, NW, south  lobby",Eighth Street Apartments   130   Z4,555,NULL,"Eighth Street, NW",NULL,NULL,1
11051011,4/30/2011,12:00,5/5/2011,8:45:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,Z2,"Burge Parking Deck - 200 North Avenue, NW",Burge Parking Deck,200,NULL,"North Avenue, NW",NULL,NULL,1
11051012,5/5/2011,9:30,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,Z3,"Van Leer Electrical Engineering Building   85  Z3 - 777 Atlantic Drive, NW",Van Leer Electrical Engineering Building   85  Z3,777,NULL,"Atlantic Drive, NW",NULL,NULL,1
11051014,5/5/2011,9:30,5/5/2011,9:58:00,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z2,"Army ROTC - 220 Bobby Dodd Way, NW",Army ROTC,220,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
11051015,5/3/2011,12:00,5/5/2011,13:50:00,2606,Fraud – Bad/Worthless Check,Inactive,NULL,ONCAMRES,Z2,"Smith Residence Hall - 630 Williams Street,  NW",Smith Residence Hall,630,NULL,"Williams Street,  NW",NULL,NULL,1
11051016,5/4/2011,9:00,5/5/2011,18:00:00,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z3,"Klaus Advanced Computing Building   153   Z3 - 266 Ferst Drive NW, 2nd level",Klaus Advanced Computing Building   153   Z3,266,NULL,Ferst Drive NW,NULL,NULL,1
11051017,5/5/2011,21:08,5/5/2011,21:30:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,Spring Street @ North Avenue,Spring Street @ North Avenue,NULL,NULL,NULL,NULL,NULL,1
11051018,5/6/2011,1:31,5/6/2011,1:49:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,Phi Kappa Tau Fraternity   317   Z2 - 175 Fourth Street NW,Phi Kappa Tau Fraternity   317   Z2,175,NULL,Fourth Street NW,NULL,NULL,1
11051019,5/6/2011,2:00,NULL,NULL,5707,Criminal Trespass,Inactive,NULL,NONCAM,Z1,Tau Kappa Epsilon Fraternity   327  Z1 - 159 Fifth Street NW,Tau Kappa Epsilon Fraternity   327  Z1,159,NULL,Fifth Street NW,NULL,NULL,1
11051020,5/6/2011,2:55,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,"Perry/Matheson Residence Hall - 711 Techwood Drive, NW, Room 201",Perry/Matheson Residence Hall,711,NULL,"Techwood Drive, NW",NULL,NULL,1
11051021,5/6/2011,7:30,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z3,"Alpha Tau Omega Fraternity   302   Z3 - 205 Fourth Street, NW",Alpha Tau Omega Fraternity   302   Z3,205,NULL,"Fourth Street, NW",NULL,NULL,1
11051023,5/6/2011,12:24,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Tenth Street, NW","Northside Drive, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11051024,5/6/2011,16:32,NULL,NULL,3562,Marijuana – Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Howell Residence Hall   10   Z2 - 640 Williams Street NW,Howell Residence Hall   10   Z2,640,NULL,Williams Street NW,NULL,NULL,1
11051025,5/7/2011,18:35,5/7/2011,18:50:00,7399,Miscellaneous Offenses,Closed/Cleared,Unfounded,ONCAMRES,Z1,"Delta Sigma Phi Fraternity - 165 Forth Street, NW",Delta Sigma Phi Fraternity,165,NULL,"Forth Street, NW",NULL,NULL,1
11051026,5/6/2011,18:28,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Manufacturing Rel. Disc. Complex (MRDC) - 801 Ferst Drive NW,Manufacturing Rel. Disc. Complex (MRDC),801,NULL,Ferst Drive NW,NULL,NULL,1
11051027,5/6/2011,22:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Georgia Tech Police and Parking Office Lot - 879 Hemphill Avenue,Georgia Tech Police and Parking Office Lot,879,NULL,Hemphill Avenue,NULL,NULL,1
11051028,5/6/2011,17:00,5/6/2011,21:40:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z1,"Graduate Living Center   52  Z1 - 301 Tenth Street NW, Apartmant 514C",Graduate Living Center   52  Z1,301,NULL,Tenth Street NW,NULL,NULL,1
11051029,5/5/2011,21:00,5/6/2011,20:00:00,2902,Damage to Property – Private,Inactive,NULL,ONCAM,Z2,"North Avenue Apartments South Parking Deck - 120 North Avenue, NW, First Level",North Avenue Apartments South Parking Deck,120,NULL,"North Avenue, NW",NULL,NULL,1
11051030,5/7/2011,1:22,5/7/2011,2:55:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z3,"Bunger Henry  Building   85  Z3 - 778 Atlantic Drive, NW, Buzz Park Area",Bunger Henry  Building   85  Z3,778,NULL,"Atlantic Drive, NW",NULL,NULL,1
11051031,5/7/2011,3:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Perry/Matheson Residence Hall   92   Z2 - 715 Techwood Drive NW, 4th floor Lobby",Perry/Matheson Residence Hall   92   Z2,715,NULL,Techwood Drive NW,NULL,NULL,1
11051032,5/7/2011,3:45,5/7/2011,4:10:00,4104,Liquor – Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Perry/Matheson Residence Hall - 715 Techwood Drive NW,Perry/Matheson Residence Hall,715,NULL,Techwood Drive NW,NULL,NULL,1
11051033,5/7/2011,4:30,5/7/2011,4:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Campus Recreation Center   122   Z4 - 750 Ferst Drive, NW",Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
11051034,5/7/2011,10:15,5/7/2011,11:51:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z2,Matheson Residence Hall   94   Z2 - 711 Techwood Drive,Matheson Residence Hall   94   Z2,711,NULL,Techwood Drive,NULL,NULL,1
11051035,5/7/2011,12:53,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Northside Drive, NW @ Tenth Street, NW","Northside Drive, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11051036,5/7/2011,16:30,5/7/2011,16:31:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Marietta Street, NW","Northside Drive, NW @ Marietta Street, NW",NULL,NULL,NULL,NULL,NULL,1
11051037,5/7/2011,17:50,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,"Campus Recreation Center Parking Deck - 750 Ferst Drive, 2nd Level",Campus Recreation Center Parking Deck,750,NULL,Ferst Drive,NULL,NULL,1
11051038,5/7/2011,18:13,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,Fourth Street @ Fowler Street  Z3,Fourth Street @ Fowler Street  Z3,NULL,NULL,NULL,NULL,NULL,1
11051039,5/7/2011,22:00,5/7/2011,22:10:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Institute of Paper Science #2 (Lasalle Bldg.) - 575 Fourteenth Street, NW",Institute of Paper Science #2 (Lasalle Bldg.),575,NULL,"Fourteenth Street, NW",NULL,NULL,1
11051040,5/7/2011,23:30,5/8/2011,0:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Smith Residence Hall   6   Z2 - 630 Williams Street, NW, Northeast Stairwell",Smith Residence Hall   6   Z2,630,NULL,"Williams Street, NW",NULL,NULL,1
11051041,5/8/2011,10:33,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Donald Lee Hollowell Parkway @ Northside Drive, NW","Donald Lee Hollowell Parkway @ Northside Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11051042,5/8/2011,10:50,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Beringause Building   46   Z1 - 879 Hemphill Avenue, NW",Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11051043,5/8/2011,13:47,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Techwood Drive, NW","North Avenue, NW @ Techwood Drive, NW",NULL,NULL,NULL,NULL,NULL,1
11051044,5/8/2011,14:05,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Mewborn Field - 935 Fowler Street, NW",Mewborn Field,935,NULL,"Fowler Street, NW",NULL,NULL,1
11051045,5/9/2011,0:17,NULL,NULL,7399,Miscellaneous Offenses,Inactive,NULL,PUB,Z2,"Ferst Drive, NW @ Cherry Street, NW","Ferst Drive, NW @ Cherry Street, NW",NULL,NULL,NULL,NULL,NULL,1
11051046,5/6/2011,16:30,5/9/2011,7:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z1,"Center Street Apartments   132  Z1 - 939 Hemphill Avenue, NW",Center Street Apartments   132  Z1,939,NULL,"Hemphill Avenue, NW",NULL,NULL,1
11051047,5/5/2011,16:00,5/9/2011,11:30:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,Z2,"Alpha Epsilon Pi Fraternity - 714 Techwood Drive, NW",Alpha Epsilon Pi Fraternity,714,NULL,"Techwood Drive, NW",NULL,NULL,1
11051048,5/9/2011,11:45,5/9/2011,11:48:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z4,"Habersham House (Ivan Allen College) - 781 Marietta Street, NW",Habersham House (Ivan Allen College),781,NULL,"Marietta Street, NW",NULL,NULL,1
11051049,5/9/2011,22:30,5/9/2011,22:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,"Perry Residence Hall - 715 Techwood Drive, NW",Perry Residence Hall,715,NULL,"Techwood Drive, NW",NULL,NULL,2
11051050,5/10/2011,2:00,5/10/2011,2:05:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,NULL,"Phi Delta Theta Fraternity   314   Z2 - 734 Fowler Street, NW",Phi Delta Theta Fraternity   314   Z2,734,NULL,"Fowler Street, NW",NULL,NULL,1
11051051,5/9/2011,8:15,5/9/2011,14:00:00,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAMRES,Z2,"North Avenue Apartments East Building - 120 North Avenue, NW",North Avenue Apartments East Building,120,NULL,"North Avenue, NW",NULL,NULL,1
11051052,5/10/2011,10:22,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Tenth Street, NW","Northside Drive, NW @ Tenth Street, NW",NULL,NULL,NULL,NULL,NULL,1
11051053,5/10/2011,11:11,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,"266 Fourth Street, NW",NULL,266,NULL,"Fourth Street, NW",NULL,NULL,1
11051054,5/9/2011,22:30,5/10/2011,9:45:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,NULL,"North Avenue Apartments - 120 North Avenue, NW, Room 408A",North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
11051055,5/10/2011,11:27,NULL,NULL,7399,Miscellaneous Offenses,Further Investigation,NULL,ONCAM,Z1,"Ford Motor Company Env. Science & Tech. 147  Z1 - 311 Ferst Drive, NW, Room 2372",Ford Motor Company Env. Science & Tech. 147  Z1,311,NULL,"Ferst Drive, NW",NULL,NULL,1
11051056,5/10/2011,17:45,5/10/2011,18:00:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,ONCAM,NULL,"900 Block Fowler Street, NW","900 Block Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
11051057,5/10/2011,18:54,5/10/2011,18:54:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Williams Street, NW @ North Avenue, NW","Williams Street, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
11051058,5/1/2011,8:00,5/10/2011,21:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,"Montgomery Knight Building - 270 Ferst Drive, NW",Montgomery Knight Building,270,NULL,"Ferst Drive, NW",NULL,NULL,1
11051059,5/10/2011,17:00,5/10/2011,18:15:00,5707,Criminal Trespass,Inactive,NULL,ONCAM,Z1,"900 Block Fowler Street, NW","900 Block Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
11051060,5/10/2011,12:30,5/11/2011,8:40:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z3,"School of Industrial & Systems Eng. 57  Z3 - 765 Ferst Drive, NW, 2nd Floor",School of Industrial & Systems Eng. 57  Z3,765,NULL,"Ferst Drive, NW",NULL,NULL,1
